// 日本全国自治体公式サイトリスト（http://linkdata.org/work/rdf1s2022i）の1741件で実行
$ xargs -a sitelist.txt ./fetchall.exe
Get http://www2.city.kamagaya.chiba.jp/index.html: dial tcp: lookup www2.city.kamagaya.chiba.jp: no such host
Get http://www.cs.town.gojome.akita.jp/index.htm: dial tcp: lookup www.cs.town.gojome.akita.jp: no such host
Get http://www2.town.biratori.hokkaido.jp/biratori/: dial tcp: lookup www2.town.biratori.hokkaido.jp: no such host
Get http://www.town.erimo.hokkaido.jp/: dial tcp: lookup www.town.erimo.hokkaido.jp: no such host
Get http://www.city.kashiwazaki.niigata.jp/: dial tcp: lookup www.city.kashiwazaki.niigata.jp: no such host
Get http://www2.ocn.ne.jp/~asakawa/: dial tcp: lookup www2.ocn.ne.jp: no such host
Get http://ns.town.chippubetsu.hokkaido.jp/: dial tcp: lookup ns.town.chippubetsu.hokkaido.jp: no such host
Get http://www.sai.e-shimokita.jp/: dial tcp: lookup www.sai.e-shimokita.jp: no such host
Get http://www.teshiotown.com/: dial tcp: lookup www.teshiotown.com: no such host
Get http://www.town.miyashiro.saitama.jp/: dial tcp: lookup www.town.miyashiro.saitama.jp: no such host
Get http://www.town.rikubetsu.hokkaido.jp/: dial tcp: lookup www.town.rikubetsu.hokkaido.jp: no such host
Get http://www.city-kitaibaraki.jp/: dial tcp: lookup www.city-kitaibaraki.jp: no such host
Get http://www.town.ami.ibaraki.jp/: dial tcp: lookup www.town.ami.ibaraki.jp: no such host
0.53s   23551 http://www.city.suzuka.mie.jp/
0.52s   31655 http://www.city.nakama.lg.jp/
0.52s   23843 http://www.vill.asahi.nagano.jp/
0.53s   15689 http://www.vill.chikuhoku.lg.jp/
0.55s   29379 http://www.city.kusatsu.shiga.jp/
0.55s   57161 http://www.city.gero.lg.jp/
0.54s   15254 http://www.city.higashikagawa.kagawa.jp/
0.54s   29461 http://www.city.ozu.ehime.jp/
0.56s   20452 http://www.town.yoro.gifu.jp/
0.55s   24104 http://www.town.satosho.okayama.jp/
0.56s   19037 http://www.city.nankoku.lg.jp/
0.59s    6116 http://www.city.muko.kyoto.jp/
Get http://www.city.kawachinagano.osaka.jp/: dial tcp: lookup www.city.kawachinagano.osaka.jp: getaddrinfow: This is usually a temporary error during hostname resolution and means that the local server did not receive a response from an authoritative server.
0.57s    7116 http://www.town.agematsu.nagano.jp/
0.57s   38026 http://www.city.sanda.lg.jp/
0.59s    3138 http://www.minamimakimura.jp/
0.59s   23508 http://www.city.gujo.gifu.jp/
0.61s    4428 http://www.city.katsuyama.fukui.jp/
0.58s   26939 http://www.city.sakaide.lg.jp/
0.58s   12696 http://www.vill.kitayama.wakayama.jp/
0.60s   35960 http://www.town.katsuura.lg.jp/
0.59s   47487 http://www.town.hirokawa.fukuoka.jp/
0.60s   49891 http://www.city.toyooka.lg.jp/
0.60s   17335 http://www.town.yoshika.lg.jp/
0.62s   25672 http://www.town.kumiyama.kyoto.jp/
0.61s   61386 http://www.city.soja.okayama.jp/
0.63s   21660 http://www.vill.toyone.aichi.jp/
0.61s   22732 http://www.vill.geisei.kochi.jp/
0.62s   22782 http://www.city.tosu.lg.jp/
0.62s   23904 http://www.town.arita.lg.jp/
0.62s   34762 http://www.town.ohnan.lg.jp/
0.63s   27217 http://www.city.handa.lg.jp/
0.64s   33554 http://www.town.nagawa.nagano.jp/
0.64s   21339 http://www.town.kasagi.lg.jp/
0.63s   28525 http://www.city.mihara.hiroshima.jp/
0.65s   42983 http://www.city.yoshinogawa.lg.jp/
0.63s    5992 http://www.city.amakusa.kumamoto.jp/
0.63s    5678 http://www.city.yanagawa.fukuoka.jp/
0.64s   28558 http://www.city.gose.nara.jp/
0.65s   35173 http://www.city.hida.gifu.jp/
0.66s   31758 http://www.city.omaezaki.shizuoka.jp/
0.66s   27219 http://vill.kitaaiki.nagano.jp/
0.68s   30288 http://www.city.tahara.aichi.jp/
0.66s   29214 http://www.shimamotocho.jp/
0.66s   22746 http://www.town.kihoku.ehime.jp/
0.67s   29156 http://www.town-ono.jp/
0.67s    2770 http://www.town.tsuwano.lg.jp/
0.67s   50951 http://www.city.okayama.jp/
0.67s   23082 http://www.town.toyono.osaka.jp/
0.68s   33855 http://www.town.misasa.tottori.jp/
0.70s   18827 http://www.city.tomi.nagano.jp/
0.71s   37774 http://www.town.ohi.fukui.jp/
0.67s   30169 http://www.city.yukuhashi.fukuoka.jp/
0.68s     540 http://www.town.miyake.nara.jp/top.html
0.68s   31244 http://www.town.minami.tokushima.jp/
0.68s   25016 http://www.town.misaki.okayama.jp/
0.71s   22410 http://www.city.kitanagoya.lg.jp/
0.68s   23507 http://www.town.kumamoto-misato.lg.jp/web/index.shtml
0.71s    5219 http://www.town.tamaki.mie.jp/
0.69s     202 http://www.city.tamano.okayama.jp/
0.71s   24540 http://www.city.aichi-miyoshi.lg.jp/
0.69s   30373 http://www.town.aizumi.tokushima.jp/
0.71s   24069 http://www.kyotanabe.jp/
0.69s   28179 http://www.city.aso.kumamoto.jp/
0.69s   34148 http://www.city.ibara.okayama.jp/
0.72s   23873 http://www.town.watarai.lg.jp/
0.70s    4793 http://www.city.maniwa.lg.jp/
0.70s   42021 http://www.city.inuyama.aichi.jp/
0.70s    2427 http://www.town.yakage.lg.jp/
0.68s   29161 http://www.town.umi.lg.jp
0.72s   73441 http://www.city.shunan.lg.jp/
0.73s   24960 http://www.town.taketoyo.lg.jp/
0.71s   44606 http://www.city.maizuru.kyoto.jp/
0.74s   33758 http://www.city.iwakura.aichi.jp/
0.72s   23220 http://www.town.yura.wakayama.jp/
0.73s   57034 http://www.city.ibaraki.osaka.jp/
0.71s   23522 http://www.city.itoshima.lg.jp/
0.73s   20120 http://www.urugi.jp/
0.75s   25476 http://www.town.ujitawara.kyoto.jp/
0.72s   29493 http://www.town.shime.lg.jp/
0.74s   29307 http://www.city.shimada.shizuoka.jp/
0.76s   31393 http://www.city.hikone.shiga.jp/
0.74s   17500 http://shirakawa-go.org/government/
0.75s   22401 http://www.town.susami.lg.jp/
0.78s   34980 http://www.city.ina.nagano.jp/
0.76s   20863 http://www.city.motosu.lg.jp/
0.77s   30025 http://www.city.hofu.yamaguchi.jp/
0.75s   24744 http://www.vill.totsukawa.lg.jp/
0.77s   40014 http://www.city.nagaokakyo.lg.jp/
0.75s   40069 http://www.town.hasami.lg.jp/
0.78s   24151 http://www.town.koryo.nara.jp/
0.76s   21876 http://www.vill.minamiminowa.nagano.jp/
0.78s     190 http://www.town.kota.aichi.jp/
0.79s   27977 http://www.city.owariasahi.lg.jp/
0.76s   18226 http://www.vill.mihara.kochi.jp/
0.80s   29629 http://www.town.fukui-wakasa.lg.jp/
0.77s   48428 http://www.town.sera.hiroshima.jp/
0.77s   21090 http://www.town.kurate.lg.jp/
0.77s   24311 http://www.ubuyama-v.jp/
0.77s   22509 http://www.vill.minamiaso.lg.jp/
0.79s   36374 http://www.city.naruto.tokushima.jp/
0.80s   16927 http://www.town.tabuse.lg.jp/
0.80s   30176 http://www.city.mino.gifu.jp/
0.79s   38751 http://www.takacho.jp/
0.79s   20308 http://www.town.shimanto.lg.jp/
0.79s    2695 http://www.town.hisayama.fukuoka.jp/
0.79s   24907 http://www.vill.shimokitayama.nara.jp/
0.79s   48714 http://www.city.kashiwara.osaka.jp/
0.82s   19936 http://www.town.kiho.mie.jp/
0.79s    2844 http://www.vill.nishiawakura.okayama.jp/
0.82s   38752 http://www.city.nakatsugawa.gifu.jp/
0.80s   31991 http://www.city.minoh.lg.jp/
0.81s   28412 http://www.vill.minamiyamashiro.lg.jp/
0.80s   62301 http://www.town.okuizumo.shimane.jp/
0.83s   32523 http://www.city.kiyosu.aichi.jp/
0.83s   42388 http://www.city.toyoake.lg.jp/
0.80s   20502 http://www.town.harima.lg.jp/
0.81s   32721 http://www.city.tsushima.nagasaki.jp
0.82s   19661 http://www.city.kochi-konan.lg.jp/
0.84s   38637 http://www.town.aichi-mihama.lg.jp/
0.82s   35614 http://www.town.kumenan.okayama.jp/
0.82s   31509 http://www.city.saikai.nagasaki.jp/
0.83s   13026 http://www.islands.ne.jp/imabari/
0.83s   23693 http://www.hiezu.jp/
0.86s    8736 http://www.city.kudamatsu.yamaguchi.jp
0.84s   47288 http://www.kawabe-gifu.jp/
0.85s   33997 http://www.city.uda.nara.jp/
0.86s    6789 http://www.city.owase.lg.jp/
0.86s   25379 http://japan.nagaizumi.org/
0.86s    4085 http://www.vill.hakuba.nagano.jp/
0.86s    8917 http://www.town.fukuchi.lg.jp
0.86s   21756 http://www.town.nishinoshima.shimane.jp/
0.90s   42560 http://www.city.kai.yamanashi.jp/
0.87s   33931 http://www.city.omura.nagasaki.jp/
0.88s   62205 http://www.city.higashiomi.shiga.jp/
0.87s   61485 http://www.city.seiyo.ehime.jp/
0.88s   24909 http://www.city.shobara.hiroshima.jp/
0.88s    2826 http://www.town.kushimoto.wakayama.jp/
0.88s   16621 http://www1.vill.toho.fukuoka.jp/
0.92s   18917 http://www.town.ikeda.fukui.jp/
0.92s    4863 http://www.town.minamiechizen.lg.jp/
0.89s   34520 http://www.city.fukuyama.hiroshima.jp/
Get http://chibu-vill.com/: dial tcp: lookup chibu-vill.com: getaddrinfow: This is usually a temporary error during hostname resolution and means that the local server did not receive a response from an authoritative server.
0.92s    1454 http://www.town.minamichita.lg.jp/
0.90s    6681 http://www.city.tokoname.aichi.jp/
0.90s   14907 http://www.town.shimoichi.nara.jp/
0.90s   17521 http://www.town.kitajima.lg.jp/
0.90s   32799 http://www.town.ama.shimane.jp/
0.91s   15480 http://www.vill.higashiyoshino.nara.jp/
0.91s   42745 http://www.city.hiroshima.lg.jp/
0.91s   30720 http://www.city.kashima.saga.jp/
0.92s   54995 http://www.town.shimosuwa.lg.jp/
0.91s   19992 http://www.town.otsuki.kochi.jp/
0.91s   32957 http://www.vill.hiraya.nagano.jp/
0.91s  150908 http://www.vill.soni.nara.jp
0.95s   18439 http://www.vill.kosuge.yamanashi.jp/
0.94s   54233 http://www.city.kosai.shizuoka.jp/
0.92s   28722 http://www.town-kiso.com/
0.92s   21276 http://www.town.ino.kochi.jp/
0.96s  167211 http://www.vill.narusawa.yamanashi.jp/
0.94s   18818 http://www.city.takashima.shiga.jp/
0.94s   38151 http://www.town.kasamatsu.gifu.jp/
0.93s   19890 http://www.vill.hidaka.kochi.jp/
0.96s   39770 http://www.city.chino.lg.jp
0.94s   27904 http://www.city.tanabe.lg.jp
0.94s  158783 http://www.town.nachikatsuura.wakayama.jp/
0.97s   41309 http://www.city.kikugawa.shizuoka.jp/
0.95s   54474 http://www.city.itami.lg.jp/
0.96s   32483 http://www.city.seto.aichi.jp/
0.97s   19093 http://www.town.nishiizu.shizuoka.jp/
0.96s    4425 http://www.town.takamori.kumamoto.jp/
0.97s   55332 http://www.city.daito.lg.jp/
0.98s   31356 http://www.town.wazuka.kyoto.jp/
0.97s   38055 http://www.iwami.gr.jp/
0.97s   25781 http://www.town.ikaruga.nara.jp/
0.97s   35573 http://www.city.tottori.lg.jp
0.98s   46638 http://www.city.ichinomiya.aichi.jp/
0.97s   20530 http://www.city.buzen.lg.jp/
0.98s   32212 http://www.city.ako.lg.jp/
0.98s   41607 http://www.city.kato.lg.jp/
0.98s      89 http://www.city.muroto.kochi.jp/
1.00s   41734 http://www.town.minamiizu.shizuoka.jp/
0.98s   23255 http://www.town.keisen.fukuoka.jp/
0.99s   42395 http://www.city.iwata.shizuoka.jp/
1.00s   35452 http://www.kouratown.jp/
0.99s   22121 http://www.vill.takagi.nagano.jp/
0.99s   55899 http://www.vill-tenryu.jp/
0.99s   37354 http://www.city.obu.aichi.jp/
0.99s   36728 http://www.city.tamana.lg.jp/
1.01s   10987 http://www.city.minokamo.gifu.jp/
1.00s   47406 http://www.city.toyota.aichi.jp/
1.00s   25132 http://www.town.kanmaki.nara.jp/
1.00s    4185 http://www.vill.tenkawa.nara.jp/
1.04s   68408 http://www.city.kakegawa.shizuoka.jp/
1.02s   22496 http://www.town.chikuzen.fukuoka.jp/
1.03s   40284 http://www.city.nagoya.jp/
1.05s   30719 http://www.city.nakano.nagano.jp/
1.02s   18683 http://www.vill.shinjo.okayama.jp/
1.05s   30461 http://www.vill.ogawa.nagano.jp/
1.04s   14222 http://www.vill.kawakami.nagano.jp/
1.03s    4818 http://www.city.toba.mie.jp/
1.02s   11162 http://www.city.ureshino.lg.jp/
1.02s   32067 http://www.kawatana.jp/
1.05s   23541 http://www.town.minamiise.mie.jp/
1.05s   18006 http://www.town.toyoyama.lg.jp/
1.05s   82772 http://www.town.suo-oshima.lg.jp/
1.06s   23959 http://www.city.hikari.yamaguchi.jp/
1.03s   23919 http://www.city.minamata.lg.jp/
1.05s   26062 http://www.city.yamagata.gifu.jp/
1.06s   22306 http://www.town.mie-kihoku.lg.jp/
1.07s   32945 http://www.city.chuo.yamanashi.jp/gyosei/
1.04s   38459 http://www.vill.kiso.nagano.jp/
1.04s   46150 http://www.city.hannan.lg.jp/
1.04s    8018 http://www.city.atami.shizuoka.jp/
1.07s   19944 http://www.town.kisosaki.lg.jp/
1.04s   38046 http://www.city.uto.kumamoto.jp/
1.08s   33311 http://www1.city.obama.fukui.jp/
1.08s   21105 http://www.town.takahama.fukui.jp/
1.05s   71630 http://webtown.nagayo.jp/
1.05s     208 http://www.vill.okawa.kochi.jp/index.html
1.06s   44012 http://www.city.takatsuki.osaka.jp/
1.08s   33089 http://www.odaitown.jp/
1.09s   29358 http://www.town.hayakawa.yamanashi.jp/
1.06s   42778 http://www.city.sasayama.hyogo.jp/
1.07s   29585 http://www.city.tsushima.lg.jp/
1.06s   42946 http://www.nishi.or.jp/
1.08s   22266 http://www2.city.mine.lg.jp
1.06s   18066 http://www.town.niyodogawa.lg.jp/
1.06s   25519 http://www.sonogi.jp/
1.08s   27380 http://www.vill.hara.nagano.jp/
1.07s   73525 http://www.city.tokai.aichi.jp/
1.07s   23706 http://www.city.kurayoshi.lg.jp/
1.08s   26222 http://www.town.ashiya.lg.jp/navigate/public/mu1/bin/
1.09s   28278 http://www.town.tateshina.nagano.jp/
1.08s   31471 http://www.city.katano.osaka.jp/
1.10s   30524 http://www.city.ama.aichi.jp/
1.08s    9509 http://www.town.omachi.saga.jp/
1.08s   10611 http://www.town.koya.wakayama.jp/index.htm
1.08s   44666 http://www.city.yawatahama.ehime.jp/
1.08s    6458 http://www.city.hamada.shimane.jp/
1.09s   36003 http://www.town.ishii.lg.jp/
1.11s   63882 http://www.city.fujieda.shizuoka.jp/
1.10s   84163 http://www.city.toyohashi.aichi.jp/
1.12s   62702 http://www.city.iwakuni.yamaguchi.jp/
1.13s   31030 http://www.vill.doshi.lg.jp/
1.12s   27542 http://www.town.taki.mie.jp/
1.10s   42221 http://www.city.gobo.wakayama.jp/
1.11s   75797 http://www.city.himeji.hyogo.jp/
1.11s   35660 http://www.kamikatsu.jp/
1.11s   29399 http://www.city.kadoma.osaka.jp/
1.11s   26976 http://www.vill.chihayaakasaka.osaka.jp/
1.09s   20886 http://www.city.miyama.lg.jp/
1.11s   20314 http://www.town.tajiri.osaka.jp/
1.14s   25483 http://www.city.yaizu.lg.jp
1.11s   32046 http://www.city.etajima.hiroshima.jp/
1.15s   47487 http://www.city.nagano.nagano.jp/
1.12s   32282 http://www.town.mitake.gifu.jp/
1.14s   31899 http://www.town.abu.yamaguchi.jp/
1.14s   27157 http://www.city.kinokawa.lg.jp/
1.15s   23025 http://www.city.gojo.lg.jp/
1.15s   62602 http://www.city.tenri.nara.jp/
1.19s   66561 http://www.city.sabae.fukui.jp/
1.17s   28612 http://www.city.iga.lg.jp/
1.16s   19643 http://www.chugei.or.jp/tano/
1.16s   20973 http://www.town.tokushima-tsurugi.lg.jp/
1.16s   17025 http://www.town.kudoyama.wakayama.jp/
1.17s   19796 http://www.city.hamamatsu.shizuoka.jp/
1.19s   32684 http://www.city.izu.shizuoka.jp/
1.20s   35985 http://www.city.suwa.lg.jp/
1.17s   48988 http://www.city.ito.shizuoka.jp/
1.22s   28282 http://www.city.okaya.lg.jp/
1.19s   25048 http://www.iinan.jp/
1.19s   82269 http://www.city.moriguchi.osaka.jp/
1.20s   39263 http://www.city.hatsukaichi.hiroshima.jp/
1.20s   35419 http://www.town.fukusaki.hyogo.jp/
1.20s   58590 http://www.town.hino.tottori.jp/
1.22s   94346 http://www.city.kani.lg.jp/
1.21s   47664 http://www.city.yao.osaka.jp/
1.20s   36505 http://www.city.uki.kumamoto.jp/
1.21s   46164 http://www.city.shinshiro.aichi.jp/
1.21s   25323 http://www.city.numazu.shizuoka.jp/
1.21s   36085 http://www.city.nishio.aichi.jp/
1.21s   31377 http://www.city.ono.hyogo.jp/
1.22s   29306 http://www.town.hidakagawa.lg.jp/
1.21s  188768 http://www.town.ichikawa.hyogo.jp/
1.24s   36434 http://www.city.azumino.nagano.jp/
1.22s   34982 http://www.city.ogi.lg.jp/
1.25s   31792 http://www.town.mihama.mie.jp/
1.23s   44889 http://www.city.sanuki.kagawa.jp/
Get http://www.city.tajimi.gifu.jp/: dial tcp: lookup www.city.tajimi.gifu.jp: no such host
1.25s   23223 http://vill.kamikitayama.nara.jp/
1.25s   78899 http://www.e-hokuei.net/
1.25s   39907 http://www.city.ogori.fukuoka.jp/
1.27s   74069 http://www.town.waki.lg.jp/
1.27s   30778 http://www.city.okazaki.aichi.jp/index.htm
1.27s   99543 http://www.city.koka.shiga.jp/
1.25s   19372 http://www.town.otoyo.kochi.jp/
1.27s   50091 http://www.city.toyokawa.lg.jp/
Get http://www.city.sasebo.nagasaki.jp/: dial tcp: lookup www.city.sasebo.nagasaki.jp: no such host
1.27s   64957 http://www.town.kanda.lg.jp/top.htm
1.27s   28246 http://www.city.ohda.lg.jp/
1.26s  125865 http://www.city.miyawaka.lg.jp/
1.27s   28473 http://www.town.osakikamijima.hiroshima.jp/
1.27s   44536 http://www.town.manno.lg.jp/
1.30s   26079 http://www.town.eiheiji.lg.jp/
1.27s   51435 http://www.city.kainan.wakayama.jp/
1.27s  111806 http://www.city.shingu.wakayama.jp/
1.27s   35426 http://www.town.shoo.lg.jp/
1.28s   24375 http://www.town.hidaka.wakayama.jp/
1.30s   41766 http://www.city.ube.yamaguchi.jp/
1.28s   56024 http://www.city.mishima.shizuoka.jp/
1.28s  186653 http://www.city.mitoyo.lg.jp/
1.30s   70846 http://www.town.sekigahara.gifu.jp/
1.29s   16843 http://www.town.tokushima-naka.lg.jp/
1.29s   29061 http://www.town.inami.wakayama.jp/
1.30s   39944 http://www.town.kibichuo.lg.jp/
1.30s   35804 http://www.town.kozagawa.wakayama.jp/
1.34s   40996 http://www.city.tsuruga.lg.jp/
1.31s   42275 http://www.town.oji.nara.jp/
1.34s   44493 http://www.city.komagane.nagano.jp/
1.33s  135378 http://www.town.miyota.nagano.jp/
1.32s   27527 http://www.town.yoshitomi.lg.jp/
1.36s   22578 http://www.city.makinohara.shizuoka.jp/
1.35s     215 http://www.town.ikeda.gifu.jp/
1.37s  111191 http://www.city.fujiyoshida.yamanashi.jp/
1.35s   31911 http://www.city.kameyama.mie.jp/
1.35s   42543 http://www.hichiso.jp/
1.35s   31993 http://www.city.higashiosaka.lg.jp/
1.36s    4029 http://www.town.nagi.okayama.jp/
1.37s   25698 http://www.city.tatsuno.lg.jp/
1.37s     377 http://www.town.heguri.nara.jp/
1.37s   92037 http://www.city.kumamoto.jp/
1.38s     372 http://www.town.ibigawa.gifu.jp/
1.40s   21589 http://www.town.higashiizu.shizuoka.jp/
1.38s   45751 http://www.town.kanan.osaka.jp/
1.41s   32212 http://www.city.suzaka.nagano.jp/
1.38s   33483 http://www.town.kiyama.saga.jp/
1.37s   16578 http://www.city.munakata.lg.jp/
1.39s   36007 http://www.city.sakai.lg.jp/
1.41s    8323 http://www.city.kameoka.kyoto.jp/
1.39s   32002 http://www.city.marugame.lg.jp/
1.38s   60605 http://www.town.yoshinogari.saga.jp/
1.42s   51405 http://www.city.chikuma.lg.jp/
1.40s    6259 http://www.vill.mitsue.nara.jp/
1.40s   42903 http://www.town.tawaramoto.nara.jp/
1.40s   25809 http://www.ikedamachi.net/
1.41s    8742 http://www.city.anjo.aichi.jp
1.42s   38224 http://www.city.tokushima.tokushima.jp/
1.42s   29963 http://www.city.toki.lg.jp
1.41s   41695 http://www.kijimadaira.jp/
1.43s   30886 http://www.city.awa.lg.jp/
1.46s   30334 http://www.town.showa.yamanashi.jp/
1.42s   35441 http://www.town.nagiso.nagano.jp/
1.43s   18050 http://www.town.higashimiyoshi.lg.jp
1.43s   22010 http://www.city.aki.kochi.jp/
1.43s   24835 http://www.city.toon.ehime.jp/
1.43s   42434 http://www.city.kikuchi.lg.jp/
1.46s   57381 http://www.town.kawagoe.mie.jp/
1.43s    2049 http://www.town.genkai.saga.jp/
1.42s   35700 http://www.town.fukuoka-nakagawa.lg.jp/
1.48s    6594 http://www.city.hokuto.yamanashi.jp/
1.44s   67536 http://www.city.yame.fukuoka.jp/
1.45s   20173 http://www.city.hekinan.aichi.jp/
1.45s    6026 http://www.vill-shimojo.jp/
1.45s   31939 http://www.town.taishi.hyogo.jp/
1.45s    5362 http://www.city.okawa.fukuoka.jp/
1.45s   21636 http://www.town.hirogawa.wakayama.jp/
1.46s   58616 http://www.city.kaizu.lg.jp/index.jsp
1.48s   24677 http://www.town.taiki.mie.jp/
1.48s   68182 http://www.town.oguchi.aichi.jp/
1.46s   24467 http://www.town.taishi.osaka.jp/
1.47s   19264 http://www.town.masaki.ehime.jp/
1.47s   17038 http://www.town.nahari.kochi.jp/
1.48s   28203 http://www.town.minabe.lg.jp/
1.47s   24207 http://www.town.shiroishi.lg.jp/
1.48s   33236 http://www.city.takaishi.lg.jp/
1.49s   28034 http://www.town.kasuya.fukuoka.jp/
1.51s   40241 http://www.city.yamaguchi.lg.jp/
1.49s   84956 http://www.city.chikushino.fukuoka.jp/index.jsp
1.52s   32537 http://www.city.komoro.lg.jp/
1.49s   96442 http://www.akamura.net/
1.52s   26142 http://www.city.nagakute.lg.jp/
1.52s   72833 http://www.city.gifu.lg.jp/
1.50s   62587 http://www.town.ozu.kumamoto.jp/
1.51s   38866 http://www.city.kuwana.lg.jp/
1.50s   33342 http://www.city.onomichi.hiroshima.jp/
1.51s   42437 http://www.city.osakasayama.osaka.jp/
1.51s   49733 http://www.town.togitsu.nagasaki.jp/
1.54s   27404 http://www.town.aichi-togo.lg.jp/
1.52s   38592 http://www.city.fukuchiyama.kyoto.jp/
1.52s   47515 http://www.asukamura.jp/
1.52s   54039 http://www.city.isahaya.nagasaki.jp/
1.52s   39490 http://www.city.shiso.lg.jp/
1.55s   30339 http://www.city.yawata.kyoto.jp/
1.56s   31532 http://www.city.iida.lg.jp/
1.53s   29319 http://www.city.gotsu.lg.jp/
1.54s   39902 http://www.city.komaki.aichi.jp/
1.53s   85606 http://www3.city.goto.nagasaki.jp/
1.55s   24795 http://www.town.anan.nagano.jp/
1.55s   31020 http://www.town.sango.nara.jp/
1.55s   73978 http://www.city.koshi.lg.jp/
1.55s  179012 http://www.city.yatsushiro.kumamoto.jp/
1.55s   43588 http://www.city.kurume.fukuoka.jp/
1.55s   40798 http://www.city-matsuura.jp/
1.56s    7953 http://www.town.ainan.ehime.jp/
1.56s   64484 http://www.town.kawara.fukuoka.jp/
1.56s   38624 http://www.city.uwajima.ehime.jp/
1.56s   35100 http://www.town.kaiyo.lg.jp/
1.57s   35545 http://www.town.tokushima-mugi.lg.jp/
1.59s   38410 http://www.city.izunokuni.shizuoka.jp/
1.57s   37542 http://www.city.kaizuka.lg.jp/
1.57s   74925 http://www.town.hayashima.lg.jp/
1.57s   24645 http://www.town.tomika.gifu.jp/
1.58s   22945 http://www.city.iwade.wakayama.jp/
1.59s   16125 http://www.town.taiji.wakayama.jp/
1.61s   46342 http://www.town.oharu.aichi.jp/
1.59s   26795 http://www.town.kuroshio.lg.jp/
1.62s   30708 http://www.town.toin.lg.jp/
1.59s   46272 http://www.city.kakogawa.lg.jp/
1.61s   25208 http://www.town.matsuzaki.shizuoka.jp/
1.60s   32910 http://www.city.kariya.lg.jp/
1.60s   54379 http://www.city.suita.osaka.jp/
1.60s   33892 http://www.city.kawanishi.hyogo.jp/
1.64s   21851 http://www.city.otsuki.yamanashi.jp/
1.62s   42333 http://www.town.ryuoh.shiga.jp/
1.61s   18664 http://www.town.nara-kawanishi.lg.jp/
1.63s   22924 http://www.city.nagahama.shiga.jp/
1.64s   29626 http://www.city.ueda.nagano.jp/
1.63s   36844 http://www.town.morimachi.shizuoka.jp/
1.62s   38700 http://www.town.tara.saga.jp/
1.62s   21631 http://www.city.kashiba.lg.jp/
1.62s   48216 http://www.town.shirahama.wakayama.jp/
1.62s   57827 http://www.town.tosa.kochi.jp/
1.63s   10525 http://www.city.omuta.lg.jp/
1.65s   26785 http://www.town.ide.kyoto.jp/
1.64s   21256 http://www.city.sumoto.hyogo.jp/
1.64s   29443 http://www.city.minamiawaji.hyogo.jp/
1.64s   34085 http://www.town-kawasaki.com/
1.65s    6795 http://www.city.mima.lg.jp/
1.64s   23682 http://www.town.kawai.nara.jp/
1.64s   23441 http://www.city.ashiya.lg.jp/
1.64s   46797 http://www.vill.ookuwa.nagano.jp/
1.64s   29336 http://www.city.arida.lg.jp/
1.66s   57962 http://www.town.minowa.nagano.jp/
1.65s   34434 http://www.city.asakuchi.okayama.jp/
1.65s   32508 http://www.town.uchiko.ehime.jp/
1.65s   42900 http://www.city.nogata.fukuoka.jp/
1.67s   77634 http://www.town.kumatori.lg.jp/
1.67s   19290 http://www.vill.nosegawa.nara.jp/
1.68s   35312 http://www.city.inabe.mie.jp/
1.66s   22927 http://www.city.kama.lg.jp/
1.68s   49603 http://www.city.fujiidera.osaka.jp/
1.69s  171074 http://www.town.aisho.shiga.jp/
1.68s   31417 http://www.city.unnan.shimane.jp/
1.70s   37479 http://www.city.fujinomiya.shizuoka.jp/
1.70s   43013 http://www.city.sennan.osaka.jp/
1.70s   45416 http://www.city.wakayama.wakayama.jp/
1.70s   36478 http://www.city.saijo.ehime.jp/
1.72s   64671 http://www.city.nishiwaki.lg.jp/
1.72s   25359 http://www.city.kumano.mie.jp/
1.73s   16313 http://www.town.kikuyo.lg.jp
1.73s   21141 http://www.city.kami.kochi.jp/
1.73s   28652 http://www.akiota.jp/
1.74s   30682 http://www.city.tondabayashi.osaka.jp/
1.76s   25964 http://www.city.sanyo-onoda.lg.jp/
1.74s   21486 http://www.city.iizuka.lg.jp/
1.78s   11289 http://www.vill.nozawaonsen.nagano.jp/
1.76s  128423 http://www.town.kamikawa.hyogo.jp/
1.79s   29133 http://www.city.joyo.kyoto.jp/
1.77s   50898 http://www.town.anpachi.gifu.jp/
1.77s   48458 http://www.city.neyagawa.osaka.jp/
1.78s   27612 http://www.town.kamiyama.lg.jp/
1.77s   40380 http://www.town.nankan.lg.jp
1.78s   25766 http://www.city.nara.lg.jp/
1.80s   31045 http://www.town.sue.fukuoka.jp/
1.79s   41279 http://www.town.sasaguri.fukuoka.jp/
1.84s   58603 http://www.city.omachi.nagano.jp/
1.82s   53284 http://www.city.arao.lg.jp/
1.83s   35761 http://www.town.onga.lg.jp/
1.87s   81994 http://www.city.chiryu.aichi.jp/
1.84s   27831 http://www.town.nichinan.tottori.jp/
1.85s   35583 http://www.town.yoshino.nara.jp/
1.87s    6233 http://www.fuji-oyama.jp/
1.87s   28105 http://www.agui.jp/
1.85s    7327 http://www.town.kochi-tsuno.lg.jp/
1.88s   25044 http://www.town.toyosato.shiga.jp/
1.90s   16293 http://www.city.nabari.lg.jp/
1.90s   32740 http://www.ojika.net/
1.91s   42609 http://www.town.shingu.fukuoka.jp/
1.93s   20772 http://www.town.takatori.nara.jp/
1.97s   23978 http://www.jinsekigun.jp/
